2026-06-30 16:44:52,678 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2026-06-30 16:51:49,776 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2026-06-30 16:51:49,777 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2026-06-30 16:51:49,777 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2026-06-30 16:51:49,777 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2026-06-30 16:51:49,781 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [1026])
2026-06-30 16:51:49,782 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\com.google.guava_33.4.8.jre.jar
2026-06-30 16:51:49,783 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [1004])
2026-06-30 16:51:49,784 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\slf4j.api_2.0.17.jar
2026-06-30 16:51:49,784 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2026-06-30 16:51:49,785 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2026-06-30 16:51:49,785 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2026-06-30 16:51:49,786 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2026-06-30 16:51:49,786 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.10.0 [1040])
2026-06-30 16:51:49,787 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.apache.commons.cli_1.10.0.jar
2026-06-30 16:51:49,787 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [76])
2026-06-30 16:51:49,787 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2026-06-30 16:51:49,787 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [1027])
2026-06-30 16:51:49,788 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\com.google.guava.failureaccess_1.0.3.jar
2026-06-30 16:51:49,795 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\DELL\AppData\Local\Temp\m2e-archetypeGenerator11067223086745865267":
